location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
Brunei,BRN,2021-04-05,,,,,554,,,,1266
Brunei,BRN,2021-04-06,2323,2323,,,581,0.53,0.53,,1328
Brunei,BRN,2021-04-07,,,,,563,,,,1287
Brunei,BRN,2021-04-08,,,,,552,,,,1262
Brunei,BRN,2021-04-09,,,,,543,,,,1241
Brunei,BRN,2021-04-10,,,,,565,,,,1291
Brunei,BRN,2021-04-11,,,,,541,,,,1237
Brunei,BRN,2021-04-12,,,,,518,,,,1184
Brunei,BRN,2021-04-13,,,,,494,,,,1129
Brunei,BRN,2021-04-14,,,,,494,,,,1129
Brunei,BRN,2021-04-15,,,,,494,,,,1129
Brunei,BRN,2021-04-16,,,,,494,,,,1129
Brunei,BRN,2021-04-17,,,,,494,,,,1129
Brunei,BRN,2021-04-18,,,,,494,,,,1129
Brunei,BRN,2021-04-19,,,,,494,,,,1129
Brunei,BRN,2021-04-20,,,,,494,,,,1129
Brunei,BRN,2021-04-21,,,,,494,,,,1129
Brunei,BRN,2021-04-22,,,,,494,,,,1129
Brunei,BRN,2021-04-23,10715,10715,,,494,2.45,2.45,,1129
Brunei,BRN,2021-04-24,,,,,485,,,,1109
Brunei,BRN,2021-04-25,,,,,476,,,,1088
Brunei,BRN,2021-04-26,,,,,467,,,,1067
Brunei,BRN,2021-04-27,,,,,459,,,,1049
Brunei,BRN,2021-04-28,,,,,450,,,,1029
Brunei,BRN,2021-04-29,,,,,441,,,,1008
Brunei,BRN,2021-04-30,,,,,432,,,,987
Brunei,BRN,2021-05-01,,,,,432,,,,987
Brunei,BRN,2021-05-02,,,,,432,,,,987
Brunei,BRN,2021-05-03,,,,,432,,,,987
Brunei,BRN,2021-05-04,,,,,432,,,,987
Brunei,BRN,2021-05-05,15905,15043,862,,432,3.64,3.44,0.2,987
Bulgaria,BGR,2020-12-29,1719,1719,,,,0.02,0.02,,
Bulgaria,BGR,2020-12-30,4608,4608,,2889,2889,0.07,0.07,,416
Bulgaria,BGR,2020-12-31,,,,,1477,,,,213
Bulgaria,BGR,2021-01-01,4739,4739,,,1007,0.07,0.07,,145
Bulgaria,BGR,2021-01-02,,,,,799,,,,115
Bulgaria,BGR,2021-01-03,,,,,675,,,,97
Bulgaria,BGR,2021-01-04,,,,,592,,,,85
Bulgaria,BGR,2021-01-05,5448,5448,,,533,0.08,0.08,,77
Bulgaria,BGR,2021-01-06,7913,7913,,2465,472,0.11,0.11,,68
Bulgaria,BGR,2021-01-07,11117,11117,,3204,920,0.16,0.16,,132
Bulgaria,BGR,2021-01-08,13355,13355,,2238,1231,0.19,0.19,,177
Bulgaria,BGR,2021-01-09,13473,13473,,118,1222,0.19,0.19,,176
Bulgaria,BGR,2021-01-10,,,,,1246,,,,179
Bulgaria,BGR,2021-01-11,14161,14161,,,1270,0.2,0.2,,183
Bulgaria,BGR,2021-01-12,15780,15780,,1619,1476,0.23,0.23,,212
Bulgaria,BGR,2021-01-13,17038,17038,,1258,1304,0.25,0.25,,188
Bulgaria,BGR,2021-01-14,17686,17686,,648,938,0.25,0.25,,135
Bulgaria,BGR,2021-01-15,18126,18126,,440,682,0.26,0.26,,98
Bulgaria,BGR,2021-01-16,18332,18332,,206,694,0.26,0.26,,100
Bulgaria,BGR,2021-01-17,18453,18453,,121,662,0.27,0.27,,95
Bulgaria,BGR,2021-01-18,19638,18524,1114,1185,782,0.28,0.27,0.02,113
Bulgaria,BGR,2021-01-19,22226,19058,3168,2588,921,0.32,0.27,0.05,133
Bulgaria,BGR,2021-01-20,24127,19834,4293,1901,1013,0.35,0.29,0.06,146
Bulgaria,BGR,2021-01-21,25251,20719,4532,1124,1081,0.36,0.3,0.07,156
Bulgaria,BGR,2021-01-22,26101,21496,4605,850,1139,0.38,0.31,0.07,164
Bulgaria,BGR,2021-01-23,26119,21509,4610,18,1112,0.38,0.31,0.07,160
Bulgaria,BGR,2021-01-24,26143,21533,4610,24,1099,0.38,0.31,0.07,158
Bulgaria,BGR,2021-01-25,26798,22129,4669,655,1023,0.39,0.32,0.07,147
Bulgaria,BGR,2021-01-26,29122,23667,5455,2324,985,0.42,0.34,0.08,142
Bulgaria,BGR,2021-01-27,32917,25245,7672,3795,1256,0.47,0.36,0.11,181
Bulgaria,BGR,2021-01-28,37636,26753,10883,4719,1769,0.54,0.39,0.16,255
Bulgaria,BGR,2021-01-29,40805,27856,12949,3169,2101,0.59,0.4,0.19,302
Bulgaria,BGR,2021-01-30,41020,27957,13063,215,2129,0.59,0.4,0.19,306
Bulgaria,BGR,2021-01-31,41125,28041,13084,105,2140,0.59,0.4,0.19,308
Bulgaria,BGR,2021-02-01,42634,28978,13656,1509,2262,0.61,0.42,0.2,326
Bulgaria,BGR,2021-02-02,45917,30817,15100,3283,2399,0.66,0.44,0.22,345
Bulgaria,BGR,2021-02-03,50124,33691,16433,4207,2458,0.72,0.48,0.24,354
Bulgaria,BGR,2021-02-04,54025,36929,17096,3901,2341,0.78,0.53,0.25,337
Bulgaria,BGR,2021-02-05,56860,39468,17392,2835,2294,0.82,0.57,0.25,330
Bulgaria,BGR,2021-02-06,57016,39624,17392,156,2285,0.82,0.57,0.25,329
Bulgaria,BGR,2021-02-07,57038,39646,17392,22,2273,0.82,0.57,0.25,327
Bulgaria,BGR,2021-02-08,58888,41407,17481,1850,2322,0.85,0.6,0.25,334
Bulgaria,BGR,2021-02-09,62428,44482,17946,3540,2359,0.9,0.64,0.26,340
Bulgaria,BGR,2021-02-10,66163,47551,18612,3735,2291,0.95,0.68,0.27,330
Bulgaria,BGR,2021-02-11,71123,51435,19688,4960,2443,1.02,0.74,0.28,352
Bulgaria,BGR,2021-02-12,74694,54123,20571,3571,2548,1.07,0.78,0.3,367
Bulgaria,BGR,2021-02-13,75320,54646,20674,626,2615,1.08,0.79,0.3,376
Bulgaria,BGR,2021-02-14,75388,54690,20698,68,2621,1.08,0.79,0.3,377
Bulgaria,BGR,2021-02-15,77436,56113,21323,2048,2650,1.11,0.81,0.31,381
Bulgaria,BGR,2021-02-16,81338,58562,22776,3902,2701,1.17,0.84,0.33,389
Bulgaria,BGR,2021-02-17,85920,61813,24107,4582,2822,1.24,0.89,0.35,406
Bulgaria,BGR,2021-02-18,90514,65073,25441,4594,2770,1.3,0.94,0.37,399
Bulgaria,BGR,2021-02-19,104268,77518,26750,13754,4225,1.5,1.12,0.38,608
Bulgaria,BGR,2021-02-20,108356,81433,26923,4088,4719,1.56,1.17,0.39,679
Bulgaria,BGR,2021-02-21,119354,92381,26973,10998,6281,1.72,1.33,0.39,904
Bulgaria,BGR,2021-02-22,131063,103111,27952,11709,7661,1.89,1.48,0.4,1103
Bulgaria,BGR,2021-02-23,148226,118549,29677,17163,9555,2.13,1.71,0.43,1375
Bulgaria,BGR,2021-02-24,168462,136454,32008,20236,11792,2.42,1.96,0.46,1697
Bulgaria,BGR,2021-02-25,188512,153793,34719,20050,14000,2.71,2.21,0.5,2015
Bulgaria,BGR,2021-02-26,204439,167258,37181,15927,14310,2.94,2.41,0.54,2059
Bulgaria,BGR,2021-02-27,209760,172393,37367,5321,14486,3.02,2.48,0.54,2085
Bulgaria,BGR,2021-02-28,212445,175066,37379,2685,13299,3.06,2.52,0.54,1914
Bulgaria,BGR,2021-03-01,223539,184764,38775,11094,13211,3.22,2.66,0.56,1901
Bulgaria,BGR,2021-03-02,243772,202247,41525,20233,13649,3.51,2.91,0.6,1964
Bulgaria,BGR,2021-03-03,248169,206296,41873,4397,11387,3.57,2.97,0.6,1639
Bulgaria,BGR,2021-03-04,268544,221832,46712,20375,11433,3.86,3.19,0.67,1645
Bulgaria,BGR,2021-03-05,284464,234526,49938,15920,11432,4.09,3.38,0.72,1645
Bulgaria,BGR,2021-03-06,287118,237067,50051,2654,11051,4.13,3.41,0.72,1590
Bulgaria,BGR,2021-03-07,288631,238575,50056,1513,10884,4.15,3.43,0.72,1566
Bulgaria,BGR,2021-03-08,294132,243479,50653,5501,10085,4.23,3.5,0.73,1451
Bulgaria,BGR,2021-03-09,302151,250507,51644,8019,8340,4.35,3.61,0.74,1200
Bulgaria,BGR,2021-03-10,309145,256410,52735,6994,8711,4.45,3.69,0.76,1254
Bulgaria,BGR,2021-03-11,324446,270587,53859,15301,7986,4.67,3.89,0.78,1149
Bulgaria,BGR,2021-03-12,336660,279324,57336,12214,7457,4.85,4.02,0.83,1073
Bulgaria,BGR,2021-03-13,337904,280137,57767,1244,7255,4.86,4.03,0.83,1044
Bulgaria,BGR,2021-03-14,338879,280462,58417,975,7178,4.88,4.04,0.84,1033
Bulgaria,BGR,2021-03-15,341707,281713,59994,2828,6796,4.92,4.05,0.86,978
Bulgaria,BGR,2021-03-16,345994,284266,61728,4287,6263,4.98,4.09,0.89,901
Bulgaria,BGR,2021-03-17,350702,286950,63752,4708,5937,5.05,4.13,0.92,854
Bulgaria,BGR,2021-03-18,356052,289311,66741,5350,4515,5.12,4.16,0.96,650
Bulgaria,BGR,2021-03-19,362721,293176,69545,6669,3723,5.22,4.22,1.0,536
Bulgaria,BGR,2021-03-20,366547,295794,70753,3826,4092,5.28,4.26,1.02,589
Bulgaria,BGR,2021-03-21,368905,297681,71224,2358,4289,5.31,4.28,1.03,617
Bulgaria,BGR,2021-03-22,376370,302517,73853,7465,4952,5.42,4.35,1.06,713
Bulgaria,BGR,2021-03-23,388805,310415,78390,12435,6116,5.6,4.47,1.13,880
Bulgaria,BGR,2021-03-24,401309,321332,79977,12504,7230,5.78,4.62,1.15,1041
Bulgaria,BGR,2021-03-25,415601,332467,83134,14292,8507,5.98,4.78,1.2,1224
Bulgaria,BGR,2021-03-26,430228,343120,87108,14627,9644,6.19,4.94,1.25,1388
Bulgaria,BGR,2021-03-27,434158,346392,87766,3930,9659,6.25,4.99,1.26,1390
Bulgaria,BGR,2021-03-28,436541,348327,88214,2383,9662,6.28,5.01,1.27,1391
Bulgaria,BGR,2021-03-29,445547,355220,90327,9006,9882,6.41,5.11,1.3,1422
Bulgaria,BGR,2021-03-30,458731,365650,93081,13184,9989,6.6,5.26,1.34,1438
Bulgaria,BGR,2021-03-31,472443,377440,95003,13712,10162,6.8,5.43,1.37,1462
Bulgaria,BGR,2021-04-01,486002,388595,97407,13559,10057,6.99,5.59,1.4,1447
Bulgaria,BGR,2021-04-02,498085,398203,99882,12083,9694,7.17,5.73,1.44,1395
Bulgaria,BGR,2021-04-03,502078,401514,100564,3993,9703,7.23,5.78,1.45,1396
Bulgaria,BGR,2021-04-04,503570,402693,100877,1492,9576,7.25,5.8,1.45,1378
Bulgaria,BGR,2021-04-05,510049,407622,102427,6479,9215,7.34,5.87,1.47,1326
Bulgaria,BGR,2021-04-06,519635,414790,104845,9586,8701,7.48,5.97,1.51,1252
Bulgaria,BGR,2021-04-07,533453,425706,107747,13818,8716,7.68,6.13,1.55,1254
Bulgaria,BGR,2021-04-08,552516,442439,110077,19063,9502,7.95,6.37,1.58,1368
Bulgaria,BGR,2021-04-09,567396,454711,112685,14880,9902,8.17,6.54,1.62,1425
Bulgaria,BGR,2021-04-10,571062,458084,112978,3666,9855,8.22,6.59,1.63,1418
Bulgaria,BGR,2021-04-11,572662,459409,113253,1600,9870,8.24,6.61,1.63,1420
Bulgaria,BGR,2021-04-12,579992,465348,114644,7330,9992,8.35,6.7,1.65,1438
Bulgaria,BGR,2021-04-13,590495,474072,116423,10503,10123,8.5,6.82,1.68,1457
Bulgaria,BGR,2021-04-14,605377,485498,119879,14882,10275,8.71,6.99,1.73,1479
Bulgaria,BGR,2021-04-15,620375,496994,123381,14998,9694,8.93,7.15,1.78,1395
Bulgaria,BGR,2021-04-16,634129,507245,126884,13754,9533,9.13,7.3,1.83,1372
Bulgaria,BGR,2021-04-17,637216,509196,128020,3087,9451,9.17,7.33,1.84,1360
Bulgaria,BGR,2021-04-18,638443,509905,128538,1227,9397,9.19,7.34,1.85,1352
Bulgaria,BGR,2021-04-19,645486,514417,131069,7043,9356,9.29,7.4,1.89,1346
Bulgaria,BGR,2021-04-20,657333,521956,135377,11847,9548,9.46,7.51,1.95,1374
Bulgaria,BGR,2021-04-21,676501,533316,143185,19168,10161,9.74,7.68,2.06,1462
Bulgaria,BGR,2021-04-22,698517,546700,151817,22016,11163,10.05,7.87,2.18,1607
Bulgaria,BGR,2021-04-23,716940,556719,160221,18423,11830,10.32,8.01,2.31,1703
Bulgaria,BGR,2021-04-24,721170,558405,162765,4230,11993,10.38,8.04,2.34,1726
Bulgaria,BGR,2021-04-25,723240,559274,163966,2070,12114,10.41,8.05,2.36,1743
Bulgaria,BGR,2021-04-26,734150,564282,169868,10910,12666,10.57,8.12,2.44,1823
Bulgaria,BGR,2021-04-27,750899,572924,177975,16749,13367,10.81,8.25,2.56,1924
Bulgaria,BGR,2021-04-28,776254,585719,190535,25355,14250,11.17,8.43,2.74,2051
Bulgaria,BGR,2021-04-29,803176,595509,207667,26922,14951,11.56,8.57,2.99,2152
Bulgaria,BGR,2021-04-30,815463,602109,213354,12287,14075,11.74,8.67,3.07,2026
Bulgaria,BGR,2021-05-01,821218,606144,215074,5755,14293,11.82,8.72,3.1,2057
Bulgaria,BGR,2021-05-02,824623,608428,216195,3405,14483,11.87,8.76,3.11,2084
Bulgaria,BGR,2021-05-03,833510,613677,219833,8887,14194,12.0,8.83,3.16,2043
Bulgaria,BGR,2021-05-04,844643,619256,225387,11133,13392,12.16,8.91,3.24,1927
Bulgaria,BGR,2021-05-05,877124,625922,251202,32481,14410,12.62,9.01,3.62,2074
Bulgaria,BGR,2021-05-06,884254,629749,254505,7130,11583,12.73,9.06,3.66,1667
Bulgaria,BGR,2021-05-07,922371,638468,283903,38117,15273,13.27,9.19,4.09,2198
Bulgaria,BGR,2021-05-08,932419,642807,289612,10048,15886,13.42,9.25,4.17,2286
Bulgaria,BGR,2021-05-09,938064,646068,291996,5645,16206,13.5,9.3,4.2,2332
Bulgaria,BGR,2021-05-10,963539,651694,311845,25475,18576,13.87,9.38,4.49,2673
Bulgaria,BGR,2021-05-11,999287,661204,338083,35748,22092,14.38,9.52,4.87,3179
Bulgaria,BGR,2021-05-12,1035763,673441,362322,36476,22663,14.91,9.69,5.21,3262
Cambodia,KHM,2021-02-09,0,0,,,,0.0,0.0,,
Cambodia,KHM,2021-02-10,339,339,,339,339,0.0,0.0,,20
Cambodia,KHM,2021-02-11,,,,,458,,,,27
Cambodia,KHM,2021-02-12,1492,1492,,,497,0.01,0.01,,30
Cambodia,KHM,2021-02-13,,,,,840,,,,50
Cambodia,KHM,2021-02-14,,,,,1045,,,,63
Cambodia,KHM,2021-02-15,7091,7091,,,1182,0.04,0.04,,71
Cambodia,KHM,2021-02-16,11016,11016,,3925,1574,0.07,0.07,,94
Cambodia,KHM,2021-02-17,12167,12167,,1151,1690,0.07,0.07,,101
Cambodia,KHM,2021-02-18,16612,16612,,4445,2242,0.1,0.1,,134
Cambodia,KHM,2021-02-19,21660,21660,,5048,2881,0.13,0.13,,172
